"source_associate_id","kwuid","growth_share_sponsor_source_id","proposed_growth_share_sponsor","temporary_growth_share_sponsor","vested","vesting_start_period","listing_approval_required","exclude_from_individual_reports","source_market_center_id","source_team_id"
"398","434548","155","","false","true","2016-01-11T00:00:00","true","false","57",""
"399","434545","832","","false","true","2016-01-12T00:00:00","false","false","58",""
"400","434544","22","","false","true","2016-01-01T00:00:00","true","false","56",""
"401","435732","687","","false","true","2016-01-01T00:00:00","true","false","54",""
"402","435967","721","","false","true","2016-01-01T00:00:00","false","false","54",""
"403","437052","","","false","true","2016-02-01T00:00:00","true","false","43",""
"404","434340","706","","false","true","2016-01-11T00:00:00","true","false","26",""
"405","434958","93","","false","false","2016-01-15T00:00:00","false","false","43",""
"406","434959","814","","false","true","2022-03-04T00:00:00","true","false","43",""
"407","437068","90","","false","true","2016-02-01T00:00:00","true","false","26",""
"408","437058","","","false","true","2016-02-01T00:00:00","true","false","43",""
"409","437342","151","","false","true","2016-02-02T00:00:00","true","false","54","62"
"410","434960","1646","","false","true","2020-01-28T00:00:00","true","false","72",""
"411","435105","669","","false","false","2016-01-11T00:00:00","true","false","54",""
"412","435106","669","","false","true","2016-01-04T00:00:00","true","false","35",""
"413","435733","401","","false","true","2016-01-01T00:00:00","true","false","54",""
"414","437053","349","","false","true","2016-02-01T00:00:00","true","false","40",""
"415","437043","90","","false","true","2016-02-01T00:00:00","false","false","26",""
"416","437045","800","","false","true","2016-02-01T00:00:00","true","false","33",""
"417","437051","135","","false","true","2016-02-01T00:00:00","true","false","37",""
"418","437057","22","","false","true","2016-02-01T00:00:00","true","false","56",""
"419","437055","721","","false","true","2016-02-01T00:00:00","false","false","54",""
"420","437041","349","","false","false","2016-02-01T00:00:00","true","false","54","34"
"421","437042","366","","false","true","2016-02-01T00:00:00","true","false","57",""
"422","438724","99","","false","true","2016-02-01T00:00:00","false","false","58",""
"423","438725","99","","false","true","2016-02-03T00:00:00","true","false","58",""
"424","439210","94","","false","true","2016-02-09T00:00:00","true","false","60",""
"425","437587","38","","false","true","2019-01-09T00:00:00","true","false","26",""
"426","437586","179","","false","true","2016-02-01T00:00:00","true","false","47",""
"427","437584","258","","false","true","2016-02-01T00:00:00","true","false","40",""
"428","438083","66","","false","true","2023-02-24T00:00:00","true","false","234",""
"429","438084","66","","false","true","2016-02-01T00:00:00","true","false","40",""
"430","438085","385","","false","true","2016-02-01T00:00:00","true","false","40",""
"431","438082","38","","false","true","2019-06-13T00:00:00","false","false","124",""
"432","438520","706","","false","true","2016-02-01T00:00:00","false","false","28",""
"433","438326","716","","false","true","2019-01-25T00:00:00","false","false","60",""
"434","438324","814","","false","true","2016-02-01T00:00:00","true","false","33",""
"435","438319","841","","false","true","2018-04-17T00:00:00","true","false","26",""
"436","438726","215","","false","true","2016-02-01T00:00:00","true","false","55",""
"437","438727","716","","false","true","2016-02-08T00:00:00","true","false","60",""
"438","deleted 438729","706","","false","true","2016-02-01T00:00:00","true","false","28",""
"439","438949","706","","false","true","2016-02-01T00:00:00","true","false","33",""
"440","438730","628","","false","false","2019-07-25T00:00:00","false","false","28","312"
"441","438732","50","","false","true","2016-02-02T00:00:00","false","false","43",""
"442","439207","364","","false","true","2018-09-01T00:00:00","true","false","54",""
"443","439211","67","","false","true","2016-02-08T00:00:00","true","false","57",""
"444","439363","663","","false","true","2016-02-08T00:00:00","false","false","28",""
"445","439365","38","","false","true","2016-02-01T00:00:00","true","false","26",""
"446","439367","445","","false","true","2016-02-01T00:00:00","true","false","26",""
"447","439364","90","","false","true","2016-02-01T00:00:00","true","false","26",""
"448","439431","330","","false","true","2016-02-15T00:00:00","true","false","57",""
"449","439493","349","","false","true","2016-02-15T00:00:00","true","false","54",""
"450","439495","179","","false","true","2016-02-17T00:00:00","true","false","47",""
"451","440215","706","","false","true","2023-02-24T00:00:00","true","false","124",""
"452","440212","261","","false","true","2016-02-13T00:00:00","true","false","57",""
"453","440884","717","","false","true","2020-01-28T00:00:00","true","false","57",""
"454","440882","455","","false","true","2016-02-24T00:00:00","true","false","57",""
"455","440879","261","","false","true","2016-02-24T00:00:00","true","false","57",""
"456","440878","95","","false","true","2016-02-24T00:00:00","true","false","57",""
"457","440877","56","","false","true","2016-02-01T00:00:00","false","false","28",""
"458","440876","56","","false","true","2016-02-15T00:00:00","true","false","26",""
"459","441819","99","","false","true","2021-05-13T00:00:00","false","false","47",""
"460","441818","66","","false","true","2016-03-01T00:00:00","true","false","40",""
"461","441815","190","","false","true","2016-03-01T00:00:00","true","false","43",""
"462","442085","437","","false","true","2016-03-01T00:00:00","true","false","45",""
"463","442616","476","","false","true","2016-03-01T00:00:00","true","false","61",""
"464","442613","476","","false","true","2016-03-01T00:00:00","true","false","61",""
"465","deleted 443081","179","","false","true","2016-03-04T00:00:00","false","false","46",""
"466","441816","93","","false","true","2016-03-01T00:00:00","true","false","43",""
"467","442089","706","","false","false","2016-03-01T00:00:00","false","false","50",""
"468","442084","38","","false","false","2016-03-01T00:00:00","false","false","26",""
"469","442341","195","","false","true","2016-03-01T00:00:00","true","false","50",""
"470","442337","259","","false","true","2020-02-05T00:00:00","true","false","50",""
"471","442333","259","","false","false","2016-03-01T00:00:00","true","false","50",""
"472","442331","739","","false","true","2016-03-01T00:00:00","true","false","26",""
"473","442617","179","","false","true","2018-07-18T00:00:00","true","false","46",""
"474","442615","476","","false","false","2016-03-01T00:00:00","false","false","61",""
"475","442614","476","","false","true","2016-03-08T00:00:00","true","false","61",""
"476","442612","477","","false","false","2016-03-01T00:00:00","false","false","187","192"
"477","442611","709","","false","false","2016-03-01T00:00:00","false","false","187","192"
"478","442609","367","","false","true","2016-03-08T00:00:00","true","false","40",""
"479","442008","102","","false","true","2016-03-08T00:00:00","true","false","40",""
"480","442607","102","","false","true","2016-03-08T00:00:00","true","false","40",""
"481","442606`","739","","false","true","2020-02-04T00:00:00","true","false","44",""
"482","443084","841","","false","false","2016-03-01T00:00:00","true","false","59",""
"483","443085","482","","false","false","2016-03-03T00:00:00","true","false","59",""
"484","443080","179","","false","true","2016-03-01T00:00:00","true","false","46",""
"485","443079","179","","false","true","2018-11-29T00:00:00","true","false","26",""
"486","443076","261","","false","true","2018-03-14T00:00:00","true","false","60",""
"487","443074","389","","false","true","2016-03-02T00:00:00","true","false","57",""
"488","443077","706","","false","true","2017-10-01T00:00:00","false","false","28",""
"489","443083","158","","false","true","2016-03-08T00:00:00","true","false","40",""
"490","443068","179","","false","true","2019-03-01T00:00:00","true","false","75",""
"491","443094","179","","false","true","2016-03-01T00:00:00","false","false","46",""
"492","443296","187","","false","true","2016-03-01T00:00:00","true","false","33",""
"493","443295","787","","false","true","2018-07-18T00:00:00","true","false","33",""
"494","443291","258","","false","true","2016-03-07T00:00:00","true","false","40",""
"495","443288","","","false","true","2016-03-01T00:00:00","true","false","43",""
"496","443287","93","","false","true","2016-03-01T00:00:00","false","false","43",""
"497","443285","798","","false","true","2016-03-01T00:00:00","true","false","43",""
"498","443499","499","","false","true","2016-03-08T00:00:00","false","false","28",""
"499","443495","706","","false","false","2016-03-08T00:00:00","false","false","40",""
"500","443699","108","","false","true","2016-03-07T00:00:00","true","false","54",""
"501","443697","787","","false","true","2016-03-01T00:00:00","true","false","56",""
"502","443696","676","","false","true","2016-03-01T00:00:00","true","false","40",""
"503","443695","732","","false","false","2016-03-01T00:00:00","false","false","60",""
"504","443694","716","","false","true","2016-03-14T00:00:00","true","false","60",""
"505","443920","102","","false","true","2016-03-16T00:00:00","true","false","40",""
"506","446200","506","","false","true","2016-03-01T00:00:00","true","false","57",""
"507","446203","261","","false","true","2016-03-18T00:00:00","true","false","60",""
"508","446442","805","","false","true","2018-09-05T00:00:00","true","false","56",""
"509","444555","499","","false","true","2018-07-17T00:00:00","true","false","43",""
"510","444554","427","","false","true","2016-03-01T00:00:00","true","false","40",""
"511","444553","344","","false","true","2016-03-01T00:00:00","true","false","43",""
"512","444552","207","","false","true","2016-03-04T00:00:00","true","false","44",""
"513","444551","484","","false","true","2016-03-15T00:00:00","true","false","46",""
"514","444583","66","","false","true","2016-03-21T00:00:00","true","false","35",""
"515","444763","55","","false","true","2016-03-15T00:00:00","true","false","40",""
"516","446196","918","","false","true","2019-08-29T00:00:00","true","false","45",""
"517","446207","832","","false","true","2016-03-09T00:00:00","true","false","58",""
"518","446212","436","","false","true","2016-03-29T00:00:00","true","false","55",""
"519","446949","","","false","true","2016-04-01T00:00:00","true","false","35",""
"520","446936","209","","false","true","2016-04-01T00:00:00","true","false","33",""
"521","446937","787","","false","true","2018-07-18T00:00:00","true","false","33",""
"522","447476","786","","false","false","2016-04-01T00:00:00","true","false","47",""
"523","447474","330","","false","true","2016-04-01T00:00:00","true","false","40",""
"524","447473","330","","false","true","2016-04-01T00:00:00","true","false","40",""
"525","447472","706","","false","true","2016-04-01T00:00:00","false","false","28",""
"526","447466","261","","false","true","2016-04-01T00:00:00","true","false","57",""
"527","447718","229","","false","true","2016-04-01T00:00:00","true","false","54",""
"528","447715","248","","false","false","2016-04-01T00:00:00","true","false","28",""
"529","447725","261","","false","true","2016-04-01T00:00:00","true","false","57",""
"530","447717","90","","false","true","2016-04-04T00:00:00","true","false","26",""
"531","448197","684","","false","true","2016-04-11T00:00:00","true","false","43",""
"532","448225","484","","false","true","2018-07-18T00:00:00","true","false","46",""
"533","448200","457","","false","true","2016-04-03T00:00:00","false","false","28",""
"534","448444","787","","false","true","2016-04-06T00:00:00","true","false","33",""
"535","448683","716","","false","true","2016-04-01T00:00:00","true","false","61",""
"536","448682","553","","false","true","2018-04-20T00:00:00","true","false","60",""
"537","448677","553","","false","true","2016-04-01T00:00:00","true","false","60",""
"538","448223","484","","false","true","2018-07-18T00:00:00","true","false","46",""
"539","448199","484","","false","true","2016-03-30T00:00:00","true","false","46",""
"540","448201","43","","false","true","2018-04-17T00:00:00","true","false","45",""
"541","448202","43","","false","true","2016-04-06T00:00:00","true","false","26",""
"542","448222","195","","false","true","2016-04-07T00:00:00","true","false","50",""
